transformation,image_number,ssim,cc,kl,reference_nss,reference_ig,loss_nss,loss_ig
MotionBlur_1,43,0.6867142779769878,0.8901711707976975,0.06528607,1.2778158,-0.1402206,1.0386165416308124,1.1537273134981914
MotionBlur_1,44,0.9300853569727737,0.9723230320827252,0.039873254,2.5783062,0.57740724,0.6080342417332621,0.7928902075829871
MotionBlur_1,45,0.7498185317293008,0.9102089721720606,0.05892079,1.3203777,0.008177321,1.3100249833317121,1.1087201682326249
MotionBlur_1,46,0.7082271915942515,0.9377115408199914,0.052765638,1.064358,-0.39289543,2.5399044406725126,1.7862774822834764
MotionBlur_1,47,0.959825491397492,0.9088240945838646,0.09396418,0.6936795,-0.33116218,0.7482830983519989,0.9097030865232334
MotionBlur_1,48,0.8157856990554214,0.9204266871811502,0.049491696,1.3718692,-0.45945764,0.6989147945120929,0.33603965542218156
MotionBlur_1,49,0.672064454805847,0.9120333758018492,0.057384193,0.75497043,-0.943759,-0.9980291377746126,-0.8794974342938708
MotionBlur_1,50,0.9180772230444347,0.9780234172551788,0.030617284,2.4263604,0.067457944,0.2215249918561581,0.34700808663021593
MotionBlur_1,51,0.6805088877099831,0.9263481495841537,0.06068378,1.5694287,-0.20748861,0.019646490593702326,-0.03968831008295173
MotionBlur_1,52,0.7691484171755493,0.9061287490085375,0.07263301,2.7351618,0.87640584,1.4999723474742876,1.3754564872672412
MotionBlur_1,53,0.8555731056155386,0.8803371763047677,0.075362414,1.2919292,-0.9753425,-0.5584043306314228,-0.40207318593186425
MotionBlur_1,54,0.8011869677877957,0.9618279393214663,0.047980294,2.1516643,0.10996611,0.4404069071945801,0.7874688272368892
MotionBlur_1,55,0.8818598154175055,0.9375925256756029,0.050192647,1.8069149,-0.00042635042,0.4468879265375894,0.1606130290618545
MotionBlur_1,56,0.5980018267581356,0.9104300227152334,0.08111556,1.2728046,-0.3695538,1.1796394342076373,0.40566265482316505
MotionBlur_1,57,0.6714600829917369,0.894213842502162,0.07397418,1.4421101,-0.34778568,1.0340025529042212,1.056044927433998
MotionBlur_1,58,0.8694887981686987,0.8996306769348033,0.08360228,0.6259268,-0.066124335,-0.010037245567495412,-0.21580649302298371
MotionBlur_1,59,0.8340471711257923,0.8970724456305709,0.09518148,1.4700007,0.07528582,-0.6494992338261065,-0.16079443928308246
MotionBlur_1,60,0.8962355299232042,0.9863634831695499,0.031666514,2.1933517,0.32375777,0.9577192005089747,0.7330183519358615
MotionBlur_1,61,0.7099820676590066,0.9681162446601493,0.024698358,2.687024,-0.32017496,0.12996616134557026,0.0610037850472111
MotionBlur_1,62,0.7482238229985657,0.9345074935254641,0.05596683,3.9729095,0.45989716,0.39600841249630875,0.19963166757994633
MotionBlur_1,63,0.7972052072791359,0.9827772100634137,0.043579236,5.286795,1.0304681,2.2263012558239454,1.7142013776812317
MotionBlur_1,64,0.9011397088872481,0.9773000564915442,0.045996018,3.925084,0.31753764,1.4885364164176698,0.2913739801404626
MotionBlur_1,65,0.5242747064229597,0.9807820695362224,0.054552387,1.8833612,-0.1576593,1.3411648222625434,0.4190730847950701
MotionBlur_1,66,0.8099076743757507,0.932400805498017,0.051662374,1.6117663,-0.07837024,1.7125280428594536,0.7625322546150167
MotionBlur_1,67,0.8793181287552695,0.9838445012963967,0.017364422,2.9344783,0.67579126,1.1085845267489631,0.6773268299905948
MotionBlur_1,68,0.7080542223736354,0.9555238036538409,0.039685104,3.2582395,-0.31814262,0.8414374347930338,0.19961866595647293
MotionBlur_1,69,0.8084132423175282,0.9724970939422333,0.03815147,3.2149048,0.050237644,0.9082065695215857,0.3613083775845898
MotionBlur_1,70,0.7688021048420531,0.9798899893093973,0.032746114,4.777994,0.28404212,1.8017199284014909,0.6544907837746328
MotionBlur_1,71,0.649773291737941,0.9508476360609114,0.022780795,1.241492,-0.30233788,-0.11560141135266055,-0.014059747809501477
MotionBlur_1,72,0.7863950814200068,0.9491802041592752,0.049609356,1.6875954,0.23246597,0.05809691177857479,0.3671748948248139
MotionBlur_1,73,0.6993409526964451,0.914153055786272,0.049172852,1.8738122,-0.6134722,0.11358539413189339,0.003054395213662131
MotionBlur_1,74,0.5802310346999583,0.929192421697957,0.04607387,1.8272815,-0.12832098,0.4919024796017144,0.44966308262196475
MotionBlur_1,75,0.5877206294752867,0.9263812571114451,0.032704107,1.3093039,-0.6273242,0.17621695163640289,0.3725275628534461
MotionBlur_1,76,0.6860075626959151,0.93106601878178,0.063565746,1.5916693,-0.38972363,0.2314618097777299,0.2308532364749854
MotionBlur_1,77,0.7131555528683887,0.9080270972845806,0.07286849,1.7877102,0.5684366,-0.25921505126112965,-0.05654162089897624
MotionBlur_1,78,0.8397779664321323,0.9792323594951393,0.03948301,2.3054247,0.65285444,1.2696147360687013,1.0564766884325496
MotionBlur_1,79,0.5144566871872539,0.8826520938942313,0.081405774,1.5037888,0.11626229,0.6449219855253083,0.6849767272389308
MotionBlur_1,80,0.776290747383969,0.9604932191254167,0.037276126,1.6591455,-0.27619573,0.39569133426362496,0.19822745754280813
MotionBlur_1,81,0.6605927390511415,0.9408620142999612,0.045983005,1.2766055,-0.7209854,-0.16222974220675568,-0.23357925508971555
MotionBlur_1,82,0.8848237270177352,0.9326048323852267,0.04927043,1.1142899,-0.51021636,1.1313326513717545,1.126361069418575
MotionBlur_1,83,0.6301653140796831,0.9360373179503738,0.04685425,1.5754329,-0.44015273,1.462433557196398,0.33712355139085
MotionBlur_1,84,0.6495864891972002,0.8951473130926538,0.08314715,1.8142561,0.11105892,1.4188038942494254,1.107711118059195
MotionBlur_1,85,0.8718286940506174,0.9485577446753432,0.06067127,1.5323969,-0.9781677,-1.325868499640096,-0.8374583424833693
MotionBlur_1,86,0.8586892856900018,0.9906046088232398,0.023552615,3.5796719,0.05288372,1.2966949221832433,0.9398860437999672
MotionBlur_1,87,0.5025666120580867,0.9539198701743792,0.032276712,3.2320814,-0.34160495,0.7809259763260945,0.3748810394872112
MotionBlur_1,88,0.9224077551884612,0.9849515010835683,0.024169797,1.4819338,0.2072715,0.782216433367823,0.4846808082101966
MotionBlur_1,89,0.8402805907267293,0.9455236213561455,0.045752175,1.1162105,-0.16016805,0.0747223919992529,0.22158981121378807
MotionBlur_1,90,0.7259014951464614,0.9201381797856796,0.06448335,2.2413757,-0.42080006,-0.5353136096897635,-0.27535873327000465
MotionBlur_1,91,0.7934278526759789,0.9330522428414937,0.06279732,2.5952306,0.57921547,0.8213174170605573,0.3497905191079403
MotionBlur_1,92,0.7594350599706772,0.9777669067262326,0.045701444,4.4123282,1.3537627,0.8877108737000066,0.8077762749947764
MotionBlur_1,93,0.8398180295224549,0.9682874774287837,0.049886554,3.064766,0.8069453,0.4405262875072672,0.2967064171536464
MotionBlur_1,94,0.7527815585333061,0.97840775018729,0.025541294,2.792128,0.85980576,0.4389563898842606,0.47630846598214854
MotionBlur_1,95,0.8349366740052794,0.9674382238169089,0.036198474,2.5792732,0.608594,0.728651049226909,0.5857706591819387
MotionBlur_1,96,0.7591262164295473,0.9730168637470039,0.04096017,2.3965876,0.08306826,0.2555160784746249,0.0051570683163766895
MotionBlur_1,97,0.8497147551233705,0.9744357251308986,0.03242489,2.4618707,0.5523382,0.07885826997167977,0.20580408976507825
MotionBlur_1,98,0.8022901176003807,0.9686381137613901,0.06770208,5.763692,1.8617939,0.7501325300008278,0.590502136164397
MotionBlur_1,99,0.7788864449123393,0.9798055158103098,0.040971562,4.481816,0.33557007,0.643916749624895,0.2686680942567685
MotionBlur_1,100,0.7927183671473182,0.9606639028660747,0.04404641,2.5293906,0.29672223,0.4539405496603588,0.4242015836366007
MotionBlur_2,1,0.9030452279487261,0.9920574776917999,0.033097908,4.0026484,0.376817,0.2415819188031053,0.3695581627332717
MotionBlur_2,2,0.7263829386737495,0.945495233095826,0.10286007,2.0370734,0.4878083,0.35215040732027647,0.7689484317490984
MotionBlur_2,3,0.9266730311664139,0.9803977629487879,0.056096204,3.8801582,0.16621608,0.4383986145342735,0.10903875503729563
MotionBlur_2,4,0.8010376826607928,0.9736711384748086,0.037832763,4.1252074,0.8638166,0.4189161711037982,0.9068185672441497
MotionBlur_2,5,0.842572508202233,0.9226424867623603,0.08402331,2.0556731,-0.073588505,0.2551464552036209,0.002440458641736941
MotionBlur_2,6,0.8997628515730498,0.9621899663629061,0.045315888,4.809944,0.95480746,1.0891808116018478,0.8216609240800501
MotionBlur_2,7,0.8547752563156061,0.9119948858637957,0.06256721,1.8002288,0.3245652,0.17666564833494747,0.31339412202995304
MotionBlur_2,8,0.4648092283190224,0.9881537115577301,0.031605445,4.974311,1.0055858,0.25266367989822436,0.7282087271027096
MotionBlur_2,9,0.6747324463192244,0.9664292832328042,0.06922029,3.6036658,1.1472638,1.1351092263058216,0.9324589010213273
MotionBlur_2,10,0.8106617986556955,0.9331592407923185,0.052141685,1.9628421,0.21121626,0.12228841011639503,0.2826333985581958
MotionBlur_2,11,0.6953615959812005,0.9033410606631167,0.08440292,1.6653601,0.44461665,0.5763972193511896,0.18442056294834197
MotionBlur_2,12,0.7162643570177237,0.955138853910738,0.05328031,2.7172697,1.4539742,0.9534466911097492,0.5607638528889173
MotionBlur_2,13,0.6572349637320988,0.9813668621580739,0.023240048,2.3889,0.3779284,1.1244097460417177,0.7089261332685608
MotionBlur_2,14,0.7772565408342892,0.9330537797808406,0.07404568,3.2309778,1.1316534,2.050575859342588,1.184776530415369
MotionBlur_2,15,0.6934204622282207,0.9669372344730751,0.046399895,2.0887368,0.51702464,2.284084146886637,1.2324137106950446
MotionBlur_2,16,0.6287158011598853,0.8140832184006381,0.11699258,0.7907352,-0.99813366,-0.17828519711621016,-0.10866216283722352
MotionBlur_2,17,0.742006720641335,0.6336679380752981,0.37787294,1.7854953,-0.124306895,0.5338052175122727,0.5947844909698257
MotionBlur_2,18,0.6696962521508184,0.9551170135449597,0.067356795,3.905451,0.15558027,1.6315216427381423,1.219486281138186
MotionBlur_2,19,0.8426467452977282,0.976237461339253,0.06405133,5.1759677,0.65609336,0.4288412539530291,0.4089485291971001
MotionBlur_2,20,0.830504195853201,0.8523673591565549,0.112775244,1.3960994,0.07508945,0.4177953944323694,0.3044337697694558
MotionBlur_2,21,0.7101585135746672,0.9695250222324764,0.09099622,5.361963,1.2751038,0.29144848894092523,0.5086109861344217
MotionBlur_2,22,0.7686170713151826,0.9296873155877816,0.12748505,3.2985606,0.333848,1.0861319809755707,0.6825831205876844
MotionBlur_2,23,0.7806292375694408,0.936767627541877,0.084226705,3.196162,1.19457,0.7852030838410073,1.2282314463613049
MotionBlur_2,24,0.7444142781276405,0.9616403909752218,0.051383916,3.368913,0.7877806,0.8300790320000737,0.6466951937834966
MotionBlur_2,25,0.7353692954883359,0.9263259536164858,0.103399195,4.2134767,0.1024932,0.4303371783333166,0.3001111198197755
MotionBlur_2,26,0.49506489152475225,0.889733300372657,0.07406845,1.9438225,-0.22578402,1.4094375930575282,0.5891834760148671
MotionBlur_2,27,0.9237553376187765,0.9792079092992627,0.060134895,3.5952628,0.8617386,0.5497306298756048,0.9228691088884081
MotionBlur_2,28,0.8685885436423507,0.7813103632713415,0.18407185,2.2796924,0.68148667,0.19560505313819543,0.3076672658926749
MotionBlur_2,29,0.7097368105061787,0.8232228165154339,0.15933384,0.90789276,-0.07297165,0.6225935300955187,0.4255767047415565
MotionBlur_2,30,0.8611362570488511,0.8949607099028069,0.12248306,1.9263022,-0.1239056,0.02077571810738965,0.15407662288994195
MotionBlur_2,31,0.6926893217004517,0.9569391293878688,0.05085118,2.6056914,-0.2076544,-0.7929654228216078,-0.33230998900012154
MotionBlur_2,32,0.7492736268408501,0.9673019218315976,0.08232154,3.1166294,0.22213593,0.49187155017215084,0.44974899484299874
MotionBlur_2,33,0.7051341861873883,0.8974700715400621,0.12956178,2.595626,0.24308988,0.34190648859985384,0.5814410510453172
MotionBlur_2,34,0.8119864863063587,0.9313841066106986,0.049530096,1.8069247,-0.3694626,0.48715813779145256,0.39586230487802787
MotionBlur_2,35,0.686493120554078,0.8862034581624243,0.06490904,1.3501881,-0.26369634,1.0795036235858135,0.41156849420396535
MotionBlur_2,36,0.442116305826989,0.8962680850224074,0.047978245,1.2316531,-0.8778576,0.7158586871908492,0.5460875390994289
MotionBlur_2,37,0.7380470474641044,0.9520999560231203,0.06658259,1.8325655,0.83614177,1.4911653872947952,1.0753923120422917
MotionBlur_2,38,0.823563260402465,0.908830943819089,0.08353566,2.4834466,0.49233595,0.9769240876385032,0.6191773515778647
MotionBlur_2,39,0.8016384260545742,0.9693942480034371,0.039608173,1.4849262,-0.19753869,0.9093433998337395,0.3854003055464367
MotionBlur_2,40,0.841796578440356,0.8952411450439016,0.081987515,1.0388715,-0.6761028,0.6746392578561291,0.05959012009253806
MotionBlur_2,41,0.6123912783940462,0.9530869498496626,0.032756235,1.2824403,-0.42850316,0.7704114449193659,0.4587169259566316
MotionBlur_2,42,0.938199639176588,0.9533902543682006,0.059463926,4.545988,0.78929913,1.8143015576413872,1.6507734313095945
MotionBlur_2,43,0.7157621159517907,0.9248173722646961,0.050142106,1.2778158,-0.1402206,0.6979646421397746,0.7334917960914308
MotionBlur_2,44,0.9215459803032152,0.9914425257015171,0.030655237,2.5783062,0.57740724,0.3428985316622075,0.772138574369267
MotionBlur_2,45,0.7498315599561423,0.9190570340179138,0.055655096,1.3203777,0.008177321,0.5278695105819519,0.5531048096593345
MotionBlur_2,46,0.6901226441384715,0.9468985211701818,0.05799157,1.064358,-0.39289543,1.2466476986942454,1.348964125456613
MotionBlur_2,47,0.9566896630550326,0.8922677749696031,0.09068893,0.6936795,-0.33116218,0.8284187909824079,1.4187357546420496
MotionBlur_2,48,0.7928430789373603,0.9106090823929092,0.05206851,1.3718692,-0.45945764,1.2459573812011395,0.9926407337076211
MotionBlur_2,49,0.6643012048811711,0.8930617227193379,0.07955737,0.75497043,-0.943759,-1.0582655145139208,-0.8377721026725942
MotionBlur_2,50,0.9161712358327402,0.9593580338946428,0.05366806,2.4263604,0.067457944,0.3090506595046078,0.5347857426566348
MotionBlur_2,51,0.6756052185047065,0.8392259803740462,0.11568711,1.5694287,-0.20748861,0.14676909354194517,0.600784959321576
MotionBlur_2,52,0.7734855331079142,0.9415837248323758,0.05138118,2.7351618,0.87640584,1.644665277104735,1.1198669491468705
MotionBlur_2,53,0.8623659830135922,0.8339048481836538,0.09872913,1.2919292,-0.9753425,-1.2722915407139697,-0.8349581022435838
MotionBlur_2,54,0.7794604187165485,0.9654044030626503,0.051089853,2.1516643,0.10996611,0.7733542557854745,1.1960702554302711
MotionBlur_2,55,0.8718099781348644,0.9451004875843315,0.045835704,1.8069149,-0.00042635042,1.6491528441334253,0.85492848308136
MotionBlur_2,56,0.6271053632267174,0.9209176851857376,0.06162274,1.2728046,-0.3695538,1.3778272962652847,0.34024838426370035
MotionBlur_2,57,0.6686729452329992,0.8573288873734615,0.089952536,1.4421101,-0.34778568,1.0755748233637512,0.8486007344908563
MotionBlur_2,58,0.8516173417751407,0.9385534722477415,0.08797428,0.6259268,-0.066124335,0.3914014902267474,0.20452507670390463
MotionBlur_2,59,0.8116640535608427,0.9439850737423103,0.06987885,1.4700007,0.07528582,0.3944418123450485,0.32305774380565705
MotionBlur_2,60,0.9113501534505004,0.9804304082584565,0.03710325,2.1933517,0.32375777,0.5994644226481436,0.43306865713547105
MotionBlur_2,61,0.6912056219179138,0.9781367412484465,0.023950536,2.687024,-0.32017496,0.27482256392017956,0.19726273720622228
MotionBlur_2,62,0.7517850708833338,0.9597515606129915,0.035496175,3.9729095,0.45989716,1.1053410014887848,0.3914184187329526
MotionBlur_2,63,0.7331556349059322,0.991481425744856,0.021884535,5.286795,1.0304681,2.5719712685635234,1.5494911852883013
MotionBlur_2,64,0.8669492613913098,0.9523386587913301,0.0581861,3.925084,0.31753764,1.1047450590858259,0.19020414245971434
MotionBlur_2,65,0.49419723013331707,0.9820405190172408,0.04838006,1.8833612,-0.1576593,1.045336774440367,0.5090869969087716
MotionBlur_2,66,0.7701730064591561,0.9111613659950647,0.06584642,1.6117663,-0.07837024,0.36184355948819247,0.46864333499954985
MotionBlur_2,67,0.8634516152141605,0.988541497985678,0.013082656,2.9344783,0.67579126,1.256576412379435,0.8615615956871698
MotionBlur_2,68,0.6887998826231074,0.9573542720131488,0.048335284,3.2582395,-0.31814262,1.3750707946012282,0.6198863583192524
MotionBlur_2,69,0.7971663613424563,0.9732581220536549,0.027969453,3.2149048,0.050237644,1.6109694437204158,0.37395162725178
MotionBlur_2,70,0.7592532668275003,0.9474922271965859,0.045856204,4.777994,0.28404212,1.1391824021792607,0.482404666717978
MotionBlur_2,71,0.6203699081044953,0.9336217690154057,0.031292807,1.241492,-0.30233788,1.330158701909499,0.7875903490504437
MotionBlur_2,72,0.8004710891145503,0.9506034791841401,0.041077144,1.6875954,0.23246597,-0.1672935774760553,0.09324595809225511
MotionBlur_2,73,0.6651729701757424,0.9277073251980591,0.038916696,1.8738122,-0.6134722,0.7963019255261501,0.6654378003446475
MotionBlur_2,74,0.5512020241697181,0.9448529649798342,0.036867596,1.8272815,-0.12832098,0.8999817693223638,0.5844596546929518
MotionBlur_2,75,0.5526067918176977,0.897393413311925,0.052333385,1.3093039,-0.6273242,-0.17774017612958523,-0.03398201298652992
MotionBlur_2,76,0.7072494282918056,0.9312686321748784,0.065477595,1.5916693,-0.38972363,1.495338345416727,0.7054674110409995
MotionBlur_2,77,0.6846855315470898,0.8848777876410129,0.122021444,1.7877102,0.5684366,-0.14018763033073517,0.17106040890530538
MotionBlur_2,78,0.8276146284930109,0.9882957353144872,0.03291256,2.3054247,0.65285444,0.30537648508904075,0.49764426991807476
MotionBlur_2,79,0.49453129165694815,0.8986314482111174,0.06146038,1.5037888,0.11626229,0.5117137022062868,0.1293018817532483
MotionBlur_2,80,0.8445057334439635,0.9369711394787713,0.05187071,1.6591455,-0.27619573,0.644620112655006,0.16522501494425385
MotionBlur_2,81,0.7132572250822827,0.9407863233008047,0.042168487,1.2766055,-0.7209854,-0.20875781902420587,-0.04767762267111142
MotionBlur_2,82,0.9080416374732089,0.9717655371654949,0.030856159,1.1142899,-0.51021636,0.1464802507916383,0.2235900929473036
MotionBlur_2,83,0.6547484145412904,0.8396426619268053,0.095920995,1.5754329,-0.44015273,0.9966997784614936,0.27523946239605485
MotionBlur_2,84,0.7299713513654159,0.9278625685881441,0.05861359,1.8142561,0.11105892,1.3792949347463135,0.6995504044706758
MotionBlur_2,85,0.844407605603846,0.9231228089608227,0.06968943,1.5323969,-0.9781677,-1.0535310782670841,-0.7767468377015505
MotionBlur_2,86,0.8664127619537236,0.9757307508683586,0.041921496,3.5796719,0.05288372,1.1926987264831694,0.6792856964945844
MotionBlur_2,87,0.5285647530549064,0.8211358420285997,0.10114625,3.2320814,-0.34160495,1.0526770708679527,0.7656362072544246
MotionBlur_2,88,0.9233050849399908,0.918171550814692,0.11907674,1.4819338,0.2072715,1.8252576607343132,1.1916613715042903
MotionBlur_2,89,0.8351110794531277,0.9417599643258403,0.050978813,1.1162105,-0.16016805,-0.12035528443964705,0.002972329890494785
MotionBlur_2,90,0.7021256227340897,0.9330305027807908,0.061832502,2.2413757,-0.42080006,-0.49100109570013417,-0.510836060551956
MotionBlur_2,91,0.7995348409937714,0.9365126694834972,0.06466499,2.5952306,0.57921547,0.9528263092150775,0.993856071187179
MotionBlur_2,92,0.7746408847847572,0.948499062408391,0.076692,4.4123282,1.3537627,0.5801607009839452,0.6152531623882094
MotionBlur_2,93,0.8262366042673893,0.9581539211545174,0.07538745,3.064766,0.8069453,0.41312955625614833,0.3806113691753442
MotionBlur_2,94,0.763730782649812,0.9663310962445246,0.04918081,2.792128,0.85980576,0.3496862678051854,0.4660774039026638
MotionBlur_2,95,0.8522979011134338,0.9580122857803453,0.048416436,2.5792732,0.608594,-0.0053548335665656865,-0.009442676768105618
MotionBlur_2,96,0.7662523600955873,0.9626247192591276,0.04977195,2.3965876,0.08306826,-0.3606751522235086,-0.04795456782523032
MotionBlur_2,97,0.847448738890689,0.9759723615139674,0.038031273,2.4618707,0.5523382,0.5581860069282325,0.41360686659821483
MotionBlur_2,98,0.7999726478709377,0.9615909306485214,0.056980453,5.763692,1.8617939,0.6030804168123698,0.3885237046429089
MotionBlur_2,99,0.7736822579999368,0.9815023163889244,0.04846818,4.481816,0.33557007,0.7533376734082603,0.6192595059361263
MotionBlur_2,100,0.8145118981562761,0.9327829719426187,0.08093335,2.5293906,0.29672223,0.9100777843090357,0.6485555337151501
Noise_1,1,0.2546725546873026,0.9850969502781509,0.03454995,4.0026484,0.376817,0.2894021096546733,0.30044004397316953
Noise_1,2,0.3341452362012094,0.9250491032787393,0.13600492,2.0370734,0.4878083,0.28572129406143115,0.4094603531930306
Noise_1,3,0.2539575899856895,0.9764967577008469,0.12180151,3.8801582,0.16621608,0.09244719952195035,-0.10229556812477839
Noise_1,4,0.423682607574883,0.909482329416698,0.086256035,4.1252074,0.8638166,0.25703594368027316,0.3234237923738675
Noise_1,5,0.18468960297590964,0.9136455294688693,0.10269222,2.0556731,-0.073588505,0.5812698718602509,0.4075677553422421
Noise_1,6,0.266362884400111,0.9724257445994469,0.07956615,4.809944,0.95480746,0.3583166645551932,0.5723345255907675
Noise_1,7,0.6090911559192143,0.9749777121473858,0.04174646,1.8002288,0.3245652,-0.16374290573060804,-0.10692667441423587
Noise_1,8,0.37002306947871083,0.994523351435139,0.0381229,4.974311,1.0055858,-0.14733668348346307,0.33693515274015895
Noise_1,9,0.2865068966763468,0.8860883218801251,0.17854497,3.6036658,1.1472638,0.6559243915777122,0.30396145178627126
Noise_1,10,0.2784825690628951,0.9138920202279174,0.14250222,1.9628421,0.21121626,-0.31030088427218283,-0.06943786620258835
Noise_1,11,0.21121194502947235,0.9437619014193388,0.06486028,1.6653601,0.44461665,0.2677956360663338,0.11022075330014094
Noise_1,12,0.16034436814850214,0.8646614805855027,0.11390808,2.7172697,1.4539742,0.4488170400919666,0.34528392959457627
Noise_1,13,0.18814361274991923,0.987003947011322,0.021579796,2.3889,0.3779284,-0.20210372553792855,-0.03811285901219014
Noise_1,14,0.6018522110081747,0.9587231228527008,0.042593792,3.2309778,1.1316534,0.4098503569936825,0.47989577459266325
Noise_1,15,0.1836621311556826,0.9797390872120179,0.04292512,2.0887368,0.51702464,0.3877124660113123,0.2802256932047115
Noise_1,16,0.2895509945787736,0.7287375205766125,0.22171496,0.7907352,-0.99813366,-1.12141118732815,-0.8143733799598208
Noise_1,17,0.20971551343337427,0.8265586487052325,0.12610276,1.7854953,-0.124306895,-0.1269944511725559,0.17581273134319006
Noise_1,18,0.20414067835757208,0.9576674902994585,0.09837024,3.905451,0.15558027,0.5589708036817157,0.5487792049633143
Noise_1,19,0.12972155707935917,0.9839569407890754,0.05013425,5.1759677,0.65609336,-0.06327345145590979,-0.0668129042887824
Noise_1,20,0.17819564577107705,0.7545950817650832,0.26468965,1.3960994,0.07508945,-0.18801165515593551,0.032748104680021234
Noise_1,21,0.2772828546043809,0.9642501273493137,0.085416585,5.361963,1.2751038,-0.12034098850210961,0.27139808437230206
Noise_1,22,0.20155159577407059,0.9442034989197772,0.09730677,3.2985606,0.333848,0.6251452032787228,0.40012895550033306
Noise_1,23,0.13442219300609273,0.9896029804543239,0.053482868,3.196162,1.19457,-0.08325529864225378,0.2211025316472264
Noise_1,24,0.19693393609950782,0.9029605286682726,0.12066565,3.368913,0.7877806,0.8772294987342437,0.7058413057009163
Noise_1,25,0.2969303115715265,0.9374753031056241,0.1013089,4.2134767,0.1024932,-0.010575486563227154,-0.1746549308583616
Noise_1,26,0.3057268071937787,0.9289742345815045,0.051238798,1.9438225,-0.22578402,0.13640104171055112,0.03291377734557355
Noise_1,27,0.26783733134852067,0.9335468385169349,0.07517544,3.5952628,0.8617386,-0.14109232612179412,0.23136997447650876
Noise_1,28,0.29376055331220985,0.5590472462729672,0.54844934,2.2796924,0.68148667,0.5682539570373989,0.5892782209224356
Noise_1,29,0.33308030046615705,0.8565914756659452,0.11635846,0.90789276,-0.07297165,0.6769348054767877,0.5621606949317591
Noise_1,30,0.31213435884433965,0.7644131020220184,0.35016283,1.9263022,-0.1239056,-0.6592800804899843,0.02602965601073609
Noise_1,31,0.2804034127955465,0.9327650278060966,0.05634521,2.6056914,-0.2076544,-0.5929486337216405,-0.3834557352043988
Noise_1,32,0.3831883325712302,0.9876655272819358,0.048502572,3.1166294,0.22213593,-0.660291849421561,-0.08994624221105679
Noise_1,33,0.28392807394930214,0.9084087795372461,0.13606423,2.595626,0.24308988,-0.45385618519363735,0.3811001887167015
Noise_1,34,0.48845758048686244,0.9368697751563891,0.05096941,1.8069247,-0.3694626,0.15684349860422864,0.1072237009667874
Noise_1,35,0.29741119153734014,0.8751507598493148,0.08935068,1.3501881,-0.26369634,-0.23086460841589745,-0.29066154861193766
Noise_1,36,0.37868719313776716,0.9352991095834376,0.032155026,1.2316531,-0.8778576,-0.3193690445797168,-0.051818522040732895
Noise_1,37,0.16768244312771027,0.9691909473217803,0.021540783,1.8325655,0.83614177,0.11234054656254072,0.23219236468518045
Noise_1,38,0.5893509664883314,0.9577921657938042,0.04091662,2.4834466,0.49233595,0.5911107149558834,0.34134010353707817
Noise_1,39,0.4603827591812137,0.9378014257612386,0.070366524,1.4849262,-0.19753869,-0.02712730348310094,-0.24100913664498053
Noise_1,40,0.4572609515631229,0.8458688876323702,0.14961761,1.0388715,-0.6761028,-0.5588945840147583,-0.24558677568380072
Noise_1,41,0.08710100456654689,0.9657170931120839,0.025974058,1.2824403,-0.42850316,0.6766901159896138,0.5301639263119148
Noise_1,42,0.26609256717949664,0.9702202659838726,0.10962621,4.545988,0.78929913,0.5610428929817173,0.4570698649135167
Noise_1,43,0.1882181926331851,0.8777306832425619,0.06733441,1.2778158,-0.1402206,0.029319219529552742,0.28464148378771303
Noise_1,44,0.26683794170751246,0.9743556787698296,0.041685224,2.5783062,0.57740724,-0.06668701924600169,0.052667059615128464
Noise_1,45,0.191217819595479,0.8746802623786689,0.09725441,1.3203777,0.008177321,0.15047476585378067,0.055839251549761826
Noise_1,46,0.29844860990005734,0.9638996394195677,0.0414424,1.064358,-0.39289543,0.11475772229511433,0.3803929164492636
Noise_1,47,0.1943873812905392,0.6565323224259746,0.5984681,0.6936795,-0.33116218,-0.2318135629589314,-0.10126767950964836
Noise_1,48,0.3361678419580673,0.8026000012994727,0.1885232,1.3718692,-0.45945764,-0.20349928784631174,-0.12269302761394008
Noise_1,49,0.3019335619299173,0.8627665859996255,0.081605196,0.75497043,-0.943759,-0.6503468924913686,-0.49758580737699737
Noise_1,50,0.17273669977185235,0.9360215758628039,0.1178698,2.4263604,0.067457944,-0.25457070397573284,0.21667861754657425
Noise_1,51,0.29060006898727897,0.8641425967516453,0.111674264,1.5694287,-0.20748861,0.18864404438468602,0.1883204302657985
Noise_1,52,0.2956544440687387,0.9762511824362036,0.038925543,2.7351618,0.87640584,0.19559501716122546,0.5103439632943625
Noise_1,53,0.275807047818041,0.647572670798583,0.2887668,1.2919292,-0.9753425,-1.538133790436466,-0.8286384955472006
Noise_1,54,0.33344205549326356,0.9725926849820928,0.044892445,2.1516643,0.10996611,0.14338881705380963,0.2941278796516773
Noise_1,55,0.6192361297846303,0.953599266263133,0.039971516,1.8069149,-0.00042635042,-0.6018091878283061,-0.010185608721717941
Noise_1,56,0.37108756406830806,0.8933084559917521,0.07023253,1.2728046,-0.3695538,1.3240124927173405,0.7526381320423547
Noise_1,57,0.2996105448279453,0.9394523568176786,0.052525878,1.4421101,-0.34778568,-0.22991339461656973,-0.11279137553350738
Noise_1,58,0.2853085929778529,0.9510820198626946,0.13398728,0.6259268,-0.066124335,-0.3602353733576953,-0.09341657001136497
